commune,latitude,longitude,date_incident,type_incident,gravite,source
Ngaba,-4.374632923610309,15.322766650988077,2023-11-07 04:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.40014155448468,15.351819642472819,2023-11-15 16:00:00,insécurité routière,Élevée,réseaux sociaux
Ngaba,-4.376904367935151,15.33132336154678,2023-03-18 17:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.427655923362603,15.394987771145182,2023-03-21 23:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.367907198353725,15.300070746091201,2023-09-29 21:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.3576918839654875,15.29691556078454,2023-12-14 01:00:00,enlèvement,Faible,application Kimia-kin
Ngaba,-4.365225230367841,15.341159054848873,2023-03-01 23:00:00,vol,Faible,application Kimia-kin
Matete,-4.393669612219073,15.357172968885642,2023-05-09 08:00:00,agression,Élevée,réseaux sociaux
Matete,-4.38665630282692,15.35587187393506,2023-08-03 13:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.372081806781705,15.307892219442301,2023-02-14 20:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.384442451604467,15.324224401839984,2023-10-31 16:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.357356973889968,15.299385342591027,2023-06-03 17:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.3631358909165305,15.295244378958618,2023-07-13 18:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.364770927110902,15.282602503056072,2023-05-05 20:00:00,agression,Élevée,application Kimia-kin
Ngaba,-4.352051083475249,15.312708569841599,2023-08-28 12:00:00,vol,Élevée,réseaux sociaux
Selembao,-4.374646276119607,15.292084192845152,2023-03-12 15:00:00,agression,Faible,ONG
Kimbanseke,-4.442236934008257,15.389895315551188,2023-11-04 13:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.391255510080117,15.33762334985823,2023-04-16 17:00:00,accident,Faible,application Kimia-kin
Lingwala,-4.335668814763626,15.294890803721923,2023-02-20 20:00:00,violence sexuelle,Faible,application Kimia-kin
Bumbu,-4.374203017476898,15.292501490237964,2023-05-30 20:00:00,agression,Faible,réseaux sociaux
Selembao,-4.374019487816589,15.283973227930973,2023-01-26 20:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.431962518173172,15.39239608800541,2023-09-01 20:00:00,vol,Faible,réseaux sociaux
Matete,-4.397427032165621,15.359346923348129,2023-06-03 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.364877202836568,15.292230229381827,2023-06-14 20:00:00,vol,Moyenne,ONG
Ngaba,-4.364257022734887,15.326001311501445,2023-05-19 20:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.371302745478876,15.292148461797124,2023-10-01 03:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.358172772915884,15.336470610719129,2023-01-07 18:00:00,violence sexuelle,Faible,ONG
Kimbanseke,-4.4415818489265595,15.383547145961092,2023-01-25 09:00:00,vol,Moyenne,réseaux sociaux
NgiriNgiri,-4.355015214155402,15.295501062532987,2023-04-09 20:00:00,agression,Moyenne,réseaux sociaux
Masina,-4.380861332761575,15.379079803812905,2023-04-16 16:00:00,agression,Faible,ONG
Selembao,-4.3561413101401945,15.2788295852464,2023-03-04 15:00:00,incendie,Moyenne,réseaux sociaux
Bumbu,-4.362616083433509,15.288956097041083,2023-12-09 14:00:00,violence sexuelle,Faible,réseaux sociaux
Kalamu,-4.33939472844594,15.33616358069124,2023-12-01 17:00:00,agression,Moyenne,réseaux sociaux
Lingwala,-4.327888589300976,15.293646833693623,2023-07-18 19:00:00,vol,Faible,ONG
Selembao,-4.372169263068022,15.284132509306477,2023-10-06 13:00:00,insécurité routière,Faible,application Kimia-kin
Selembao,-4.381031656982789,15.276182345386545,2023-08-29 06:00:00,accident,Faible,application Kimia-kin
Ngaba,-4.376994406072805,15.313255285968012,2023-03-05 23:00:00,violence sexuelle,Élevée,réseaux sociaux
Bumbu,-4.358042900842315,15.27554104204679,2023-12-03 20:00:00,insécurité routière,Faible,réseaux sociaux
Ngaba,-4.386396144648578,15.318017649182444,2023-12-25 17:00:00,vol,Faible,réseaux sociaux
Lingwala,-4.318067022415561,15.306419110350722,2023-02-04 22:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.456475875856094,15.394073492590179,2023-02-21 18:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.380077928309789,15.279187412654563,2023-09-25 15:00:00,vol,Faible,réseaux sociaux
Matete,-4.399891467690581,15.351194602158865,2023-04-02 17:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.442022583135209,15.385981350401249,2023-01-15 08:00:00,insécurité routière,Élevée,réseaux sociaux
Selembao,-4.363676065514311,15.289207365106376,2023-11-29 13:00:00,agression,Moyenne,ONG
Matete,-4.383624796247519,15.35943302918807,2023-02-24 13:00:00,vol,Moyenne,application Kimia-kin
MontNgafula,-4.450920047828647,15.227817540282006,2023-06-29 10:00:00,vol,Moyenne,application Kimia-kin
Makala,-4.381195174071486,15.314838711834364,2023-11-08 16:00:00,insécurité routière,Moyenne,ONG
Ngaba,-4.367039672442375,15.319110425679183,2023-10-07 04:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.373570556177022,15.303686778061557,2023-05-14 06:00:00,enlèvement,Moyenne,application Kimia-kin
Selembao,-4.378749800474338,15.28183730548277,2023-04-22 18:00:00,insécurité routière,Moyenne,ONG
Matete,-4.387790707265977,15.34805863450126,2023-06-28 22:00:00,vol,Faible,application Kimia-kin
Barumbu,-4.311908983186832,15.320684789416443,2023-09-21 17:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.370611716004412,15.285889718974275,2023-06-12 17:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.375084043251059,15.307167224106971,2023-11-17 15:00:00,vol,Faible,réseaux sociaux
Matete,-4.390743480151691,15.354043670867402,2023-08-30 01:00:00,agression,Moyenne,réseaux sociaux
Masina,-4.388333003796881,15.389538729224874,2023-08-16 20:00:00,vol,Moyenne,réseaux sociaux
Lemba,-4.409231845125745,15.315630936215332,2023-08-11 20:00:00,agression,Moyenne,ONG
Selembao,-4.364251349666086,15.280427143053636,2023-02-13 21:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.449604429320899,15.404230906025843,2023-11-01 11:00:00,vol,Moyenne,réseaux sociaux
Makala,-4.3894088924179755,15.31973547767273,2023-09-24 17:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.367954445214789,15.30790059742366,2023-12-29 10:00:00,agression,Faible,ONG
Kimbanseke,-4.4431770142466185,15.385996621541127,2023-03-09 16:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.3704688345064655,15.295458530695013,2023-07-24 18:00:00,agression,Moyenne,ONG
Selembao,-4.385197684830406,15.290734450351147,2023-02-01 15:00:00,vol,Élevée,application Kimia-kin
NgiriNgiri,-4.357248805383148,15.298827165106472,2023-11-25 21:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.443505664488421,15.39187421363117,2023-03-03 21:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.459236838284884,15.396298695442926,2023-02-26 17:00:00,violence sexuelle,Moyenne,application Kimia-kin
Matete,-4.393111485206799,15.354606898124883,2023-03-06 15:00:00,vandalisme,Moyenne,application Kimia-kin
Ngaba,-4.37657358369895,15.309543400195059,2023-08-31 08:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.373773859966406,15.303742665490194,2023-05-06 15:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.366451258953217,15.301908143522681,2023-12-06 18:00:00,agression,Faible,application Kimia-kin
Selembao,-4.364744473435833,15.294256642033995,2023-12-23 19:00:00,vol,Élevée,réseaux sociaux
NgiriNgiri,-4.361824385201286,15.296495117752377,2023-03-20 08:00:00,insécurité routière,Moyenne,réseaux sociaux
Makala,-4.371874455341838,15.307351293749921,2023-07-05 19:00:00,violence sexuelle,Moyenne,ONG
Kimbanseke,-4.4539785688621745,15.395085101843726,2023-06-06 19:00:00,violence sexuelle,Faible,application Kimia-kin
Bumbu,-4.3642640806945545,15.291280573180616,2023-05-05 16:00:00,vol,Faible,ONG
Kimbanseke,-4.435860109031765,15.407139028037586,2023-12-15 05:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.36872035896432,15.295534163254374,2023-05-22 11:00:00,agression,Faible,réseaux sociaux
Lingwala,-4.309539075372056,15.296505763150279,2023-12-02 18:00:00,accident,Élevée,réseaux sociaux
Bumbu,-4.379335971824984,15.309054062148649,2023-01-16 04:00:00,agression,Faible,application Kimia-kin
Bumbu,-4.355517983277058,15.291130705946788,2023-08-12 14:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.36491913358282,15.288626189741688,2023-07-11 15:00:00,violence sexuelle,Faible,réseaux sociaux
Selembao,-4.3731312967991265,15.277924975270869,2023-03-22 04:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.381363247916127,15.297690372763702,2023-05-30 04:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.369285013097119,15.300395470839053,2023-09-08 07:00:00,agression,Moyenne,réseaux sociaux
Masina,-4.385048988325268,15.384452675203388,2023-02-15 15:00:00,vol,Élevée,réseaux sociaux
Kalamu,-4.349396119964882,15.299177187799467,2023-07-07 18:00:00,violence sexuelle,Faible,application Kimia-kin
Kalamu,-4.343225368240699,15.307636734045616,2023-03-31 17:00:00,vandalisme,Moyenne,application Kimia-kin
Makala,-4.370054741050299,15.307170925000408,2023-05-05 17:00:00,vol,Moyenne,application Kimia-kin
Ndjili,-4.386084811903038,15.453214429918484,2023-05-20 17:00:00,vol,Faible,réseaux sociaux
Selembao,-4.381608898110245,15.272123496799402,2023-08-22 23:00:00,vol,Faible,ONG
Ndjili,-4.37925341379778,15.436071653127014,2023-06-09 07:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.389697890065854,15.323788574918566,2023-07-13 11:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.377538947049097,15.359222750961708,2023-01-07 18:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.458829847621116,15.396636201181952,2023-08-23 08:00:00,violence sexuelle,Élevée,ONG
Selembao,-4.374293060990577,15.290539789827926,2023-01-01 19:00:00,insécurité routière,Faible,application Kimia-kin
Bumbu,-4.38612152588129,15.295164973462128,2023-02-06 16:00:00,agression,Faible,ONG
Selembao,-4.366855001942989,15.28937912684396,2023-01-05 00:00:00,vandalisme,Moyenne,réseaux sociaux
Selembao,-4.3689289107090215,15.277418707670053,2023-03-22 20:00:00,agression,Moyenne,ONG
Matete,-4.381509641207976,15.337496796653532,2023-05-04 11:00:00,vandalisme,Élevée,ONG
Lingwala,-4.3211340904878055,15.28699050348638,2023-06-26 10:00:00,vol,Élevée,ONG
Makala,-4.382198642103965,15.308610923315703,2023-02-28 21:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.3932243875401005,15.343231339497157,2023-04-21 19:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.386762760949779,15.31734369619925,2023-12-03 19:00:00,violence sexuelle,Élevée,réseaux sociaux
Limete,-4.3698070397728275,15.3494160017097,2023-08-08 21:00:00,insécurité routière,Moyenne,réseaux sociaux
Selembao,-4.374726923301623,15.28367549618205,2023-03-13 18:00:00,agression,Moyenne,réseaux sociaux
Kiseno,-4.417891718819913,15.350716463405725,2023-05-15 21:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kimbanseke,-4.4469241730974876,15.386400432430486,2023-05-08 20:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.371030599215864,15.29033164200129,2023-05-07 01:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.372476350821865,15.316339278102086,2023-10-05 22:00:00,enlèvement,Faible,réseaux sociaux
Kalamu,-4.336657324489703,15.312882398191096,2023-05-08 16:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.357958594651972,15.312826384773867,2023-03-31 22:00:00,agression,Moyenne,application Kimia-kin
Matete,-4.394561982777076,15.34977872587779,2023-02-28 16:00:00,insécurité routière,Moyenne,application Kimia-kin
Ngaba,-4.3887386755596625,15.31856305488255,2023-12-24 19:00:00,agression,Moyenne,application Kimia-kin
Matete,-4.394296961225486,15.352512940034524,2023-07-28 15:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.365725731809877,15.313709121862553,2023-01-18 03:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.383029052376783,15.29472071152789,2023-02-14 13:00:00,agression,Moyenne,ONG
Ngaba,-4.379618893049755,15.317411462950044,2023-08-08 07:00:00,vol,Faible,ONG
Barumbu,-4.306802007695315,15.317793527996646,2023-07-08 06:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.424715500845549,15.396882975125019,2023-11-26 20:00:00,vol,Faible,application Kimia-kin
Selembao,-4.383362455655993,15.28006136703528,2023-01-30 17:00:00,insécurité routière,Faible,ONG
Kimbanseke,-4.437123205419562,15.390611985585538,2023-11-05 21:00:00,insécurité routière,Faible,application Kimia-kin
Bumbu,-4.375914831304971,15.306435130608321,2023-04-21 03:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.390654774543306,15.34550489323939,2023-01-26 07:00:00,vol,Moyenne,application Kimia-kin
Kintambo,-4.327921730781558,15.281385119687451,2023-01-02 00:00:00,accident,Moyenne,réseaux sociaux
Kimbanseke,-4.442776839854956,15.401198920118741,2023-09-26 19:00:00,vol,Faible,réseaux sociaux
Matete,-4.393497490141808,15.351533132369523,2023-01-13 18:00:00,insécurité routière,Faible,ONG
Kalamu,-4.33806000351351,15.326797878327456,2023-07-01 08:00:00,agression,Élevée,ONG
Bumbu,-4.3663963275298805,15.292586022431001,2023-03-25 14:00:00,insécurité routière,Moyenne,application Kimia-kin
Kimbanseke,-4.438371310608242,15.376541154665604,2023-08-01 18:00:00,insécurité routière,Moyenne,ONG
Ngaliema,-4.363849676275987,15.259521613160045,2023-11-23 14:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.364951752337312,15.275560296855287,2023-08-15 16:00:00,vandalisme,Moyenne,application Kimia-kin
Selembao,-4.38042524092588,15.27965083640649,2023-10-23 19:00:00,violence sexuelle,Moyenne,ONG
Matete,-4.381455258396529,15.349932234785395,2023-05-14 19:00:00,violence sexuelle,Faible,ONG
Matete,-4.397944256436732,15.33253809782695,2023-04-08 20:00:00,vol,Moyenne,ONG
Matete,-4.385596634857384,15.35908941737815,2023-10-27 08:00:00,vol,Moyenne,réseaux sociaux
Kasa-Vubu,-4.338349951678401,15.301277641386742,2023-04-13 09:00:00,agression,Élevée,réseaux sociaux
Selembao,-4.370700161055313,15.27291222886687,2023-03-19 10:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.370771760079679,15.330437257656335,2023-01-18 07:00:00,enlèvement,Élevée,application Kimia-kin
Ngaba,-4.368429311088802,15.315759836756154,2023-11-06 19:00:00,vol,Élevée,ONG
Ngaliema,-4.36302933774805,15.269549822006045,2023-08-12 19:00:00,enlèvement,Élevée,application Kimia-kin
Matete,-4.3892241725374594,15.35347553978734,2023-09-08 17:00:00,vol,Faible,réseaux sociaux
Matete,-4.390523999984142,15.351636954036957,2023-08-06 18:00:00,vol,Élevée,réseaux sociaux
Matete,-4.3993448328121465,15.33306798690201,2023-11-20 18:00:00,agression,Moyenne,ONG
Lingwala,-4.320541833023812,15.308398036560499,2023-08-20 07:00:00,incendie,Faible,réseaux sociaux
Kimbanseke,-4.456330384795244,15.398687222461648,2023-12-17 11:00:00,accident,Moyenne,réseaux sociaux
Matete,-4.380961055075447,15.337615831207199,2023-12-08 09:00:00,violence sexuelle,Moyenne,ONG
Selembao,-4.369263488178827,15.28187053001862,2023-04-06 07:00:00,accident,Faible,ONG
Matete,-4.384837650122708,15.353033223180686,2023-11-04 09:00:00,vol,Moyenne,ONG
Matete,-4.378043215307988,15.34893618528863,2023-12-05 19:00:00,insécurité routière,Élevée,application Kimia-kin
Selembao,-4.349594804262801,15.289237990051394,2023-11-23 21:00:00,enlèvement,Faible,réseaux sociaux
Matete,-4.388319556572491,15.355962249726506,2023-01-27 15:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.398624739376038,15.357574457826406,2023-01-01 21:00:00,agression,Moyenne,réseaux sociaux
Bumbu,-4.366658535108327,15.299378092534287,2023-10-31 19:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.434167660866249,15.395451816272773,2023-06-05 19:00:00,vol,Moyenne,ONG
Ngaba,-4.3845248714917355,15.31970905539658,2023-11-25 23:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.383435267626068,15.310091495856422,2023-10-26 08:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.380799812649997,15.300309399416129,2023-08-22 19:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.359032365120691,15.317050053967062,2023-02-13 19:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.3764673565999095,15.30375139567318,2023-07-19 08:00:00,agression,Faible,réseaux sociaux
Matete,-4.390330624969554,15.355097099986871,2023-11-28 02:00:00,vandalisme,Moyenne,réseaux sociaux
Kimbanseke,-4.454636192447252,15.394624864021877,2023-09-24 19:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.395916910878528,15.347827727165113,2023-02-03 16:00:00,agression,Faible,application Kimia-kin
Ngaba,-4.384634518111242,15.322843144998934,2023-12-28 03:00:00,vol,Moyenne,ONG
Kimbanseke,-4.439030529549676,15.40217209120656,2023-07-16 12:00:00,violence sexuelle,Moyenne,réseaux sociaux
Gombe,-4.302633393629204,15.317999685405368,2023-10-27 11:00:00,agression,Faible,application Kimia-kin
Bandalungwa,-4.341786567520701,15.278147904419885,2023-09-04 05:00:00,vol,Moyenne,ONG
Ngaba,-4.376587652113214,15.332072453844733,2023-05-20 20:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.389969589388894,15.32654105590265,2023-04-24 19:00:00,violence sexuelle,Élevée,réseaux sociaux
NgiriNgiri,-4.372618882309979,15.306739702779673,2023-03-30 11:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.439688308834181,15.398570182925354,2023-02-03 19:00:00,vol,Moyenne,application Kimia-kin
Matete,-4.3878198706929235,15.34420127285116,2023-02-28 20:00:00,agression,Élevée,application Kimia-kin
Matete,-4.390984712641845,15.343591135784749,2023-03-07 23:00:00,vol,Moyenne,réseaux sociaux
NgiriNgiri,-4.347389791072588,15.284251151826284,2023-04-23 21:00:00,incendie,Élevée,réseaux sociaux
Kimbanseke,-4.4299935980690135,15.406085430985351,2023-11-14 17:00:00,agression,Moyenne,application Kimia-kin
Selembao,-4.3750464500804505,15.284051519841526,2023-11-14 16:00:00,agression,Moyenne,application Kimia-kin
Bumbu,-4.3698659522590875,15.29702294104213,2023-11-02 02:00:00,enlèvement,Élevée,réseaux sociaux
Ngaba,-4.367077479782391,15.317155519946777,2023-07-26 04:00:00,vol,Moyenne,ONG
Gombe,-4.308586147574559,15.311839046085707,2023-05-12 18:00:00,enlèvement,Faible,réseaux sociaux
Kalamu,-4.341310885205302,15.316547734510637,2023-01-02 09:00:00,incendie,Élevée,application Kimia-kin
NSele,-4.423484578759959,15.493826921528248,2023-03-22 20:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ndjili,-4.3937358917919385,15.435869762742552,2023-10-13 23:00:00,agression,Faible,application Kimia-kin
Selembao,-4.378268434866703,15.289134331743098,2023-06-20 02:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.37034933129251,15.306252201233843,2023-08-14 22:00:00,insécurité routière,Faible,réseaux sociaux
Bumbu,-4.3805475601785,15.292919794324353,2023-05-26 17:00:00,vol,Élevée,application Kimia-kin
Matete,-4.376483009466433,15.346324816875937,2023-11-28 16:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.434248662625583,15.397171332235768,2023-09-25 17:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.377499273786092,15.31878761198974,2023-10-02 16:00:00,vandalisme,Moyenne,application Kimia-kin
Kimbanseke,-4.442647181782753,15.398670292275586,2023-04-12 16:00:00,vandalisme,Élevée,réseaux sociaux
Kimbanseke,-4.45258467501935,15.393109426963864,2023-12-28 10:00:00,insécurité routière,Faible,réseaux sociaux
Matete,-4.386654834166631,15.354085759405809,2023-10-25 18:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.370999185241707,15.299307791125928,2023-08-11 09:00:00,agression,Moyenne,application Kimia-kin
